Fecha,Arma
20180208,SIN EMPLEO DE ARMAS
20180208,NO REPORTADO
20180208,CONTUNDENTES
20180208,PALANCAS
20180208,CONTUNDENTES
20180208,SIN EMPLEO DE ARMAS
20180208,PALANCAS
20180208,SIN EMPLEO DE ARMAS
20180208,ARMA DE FUEGO
20180208,SIN EMPLEO DE ARMAS
20180208,PALANCAS
20180208,CONTUNDENTES
20180208,PALANCAS
20180208,ARMA DE FUEGO
20180208,PALANCAS
20180208,SIN EMPLEO DE ARMAS
20180208,PALANCAS
20180208,SIN EMPLEO DE ARMAS
20180208,SIN EMPLEO DE ARMAS
20180208,SIN EMPLEO DE ARMAS
20180208,SIN EMPLEO DE ARMAS
20180208,CONTUNDENTES
20180208,SIN EMPLEO DE ARMAS
20180208,SIN EMPLEO DE ARMAS
20180208,CONTUNDENTES
20180208,CONTUNDENTES
20180208,LLAVE MAESTRA
20180208,ARMA DE FUEGO
20180208,CONTUNDENTES
20180208,SIN EMPLEO DE ARMAS
20180208,PALANCAS
20180208,ARMA DE FUEGO
20180208,CONTUNDENTES
20180208,SIN EMPLEO DE ARMAS
20180208,SIN EMPLEO DE ARMAS
20180208,CONTUNDENTES
20180208,PALANCAS
20180208,CONTUNDENTES
20180208,SIN EMPLEO DE ARMAS
20180208,PALANCAS
20180208,PALANCAS
20180208,SIN EMPLEO DE ARMAS
20180208,LLAVE MAESTRA
20180208,SIN EMPLEO DE ARMAS
20180208,SIN EMPLEO DE ARMAS
20180208,CONTUNDENTES
20180208,SIN EMPLEO DE ARMAS
20180208,CONTUNDENTES
20180208,SIN EMPLEO DE ARMAS
20180208,PALANCAS
20180208,SIN EMPLEO DE ARMAS
20180208,SIN EMPLEO DE ARMAS
20180208,PALANCAS
20180208,ARMA DE FUEGO
20180208,SIN EMPLEO DE ARMAS
20180208,PALANCAS
20180208,SIN EMPLEO DE ARMAS
20180209,SIN EMPLEO DE ARMAS
20180209,ARMA DE FUEGO
20180209,LLAVE MAESTRA
20180209,SIN EMPLEO DE ARMAS
20180209,PALANCAS
20180209,SIN EMPLEO DE ARMAS
20180209,PALANCAS
20180209,PALANCAS
20180209,PALANCAS
20180209,PALANCAS
20180209,SIN EMPLEO DE ARMAS
20180209,SIN EMPLEO DE ARMAS
20180209,SIN EMPLEO DE ARMAS
20180209,SIN EMPLEO DE ARMAS
20180209,SIN EMPLEO DE ARMAS
20180209,PALANCAS
20180209,CONTUNDENTES
20180209,SIN EMPLEO DE ARMAS
20180209,CONTUNDENTES
20180209,PALANCAS
20180209,ARMA DE FUEGO
20180209,CONTUNDENTES
20180209,PALANCAS
20180209,PALANCAS
20180209,CONTUNDENTES
20180209,CONTUNDENTES
20180209,SIN EMPLEO DE ARMAS
20180209,SIN EMPLEO DE ARMAS
20180209,SIN EMPLEO DE ARMAS
20180209,SIN EMPLEO DE ARMAS
20180209,SIN EMPLEO DE ARMAS
20180209,SIN EMPLEO DE ARMAS
20180209,SIN EMPLEO DE ARMAS
20180209,LLAVE MAESTRA
20180209,PALANCAS
20180209,PALANCAS
20180209,NO REPORTADO
20180209,SIN EMPLEO DE ARMAS
20180209,PALANCAS
20180209,SIN EMPLEO DE ARMAS
20180209,PALANCAS
20180209,SIN EMPLEO DE ARMAS
20180209,SIN EMPLEO DE ARMAS
20180209,SIN EMPLEO DE ARMAS
20180209,SIN EMPLEO DE ARMAS
20180209,LLAVE MAESTRA
20180209,PALANCAS
20180209,SIN EMPLEO DE ARMAS
20180209,SIN EMPLEO DE ARMAS
20180209,CONTUNDENTES
20180209,SIN EMPLEO DE ARMAS
20180209,PALANCAS
20180209,LLAVE MAESTRA
20180209,CONTUNDENTES
20180209,PALANCAS
20180209,SIN EMPLEO DE ARMAS
20180209,PALANCAS
20180209,SIN EMPLEO DE ARMAS
20180209,SIN EMPLEO DE ARMAS
20180209,SIN EMPLEO DE ARMAS
20180209,SIN EMPLEO DE ARMAS
20180209,LLAVE MAESTRA
20180209,PALANCAS
20180209,SIN EMPLEO DE ARMAS
20180209,PALANCAS
20180209,LLAVE MAESTRA
20180209,SIN EMPLEO DE ARMAS
20180209,SIN EMPLEO DE ARMAS
20180209,SIN EMPLEO DE ARMAS
20180209,ARMA DE FUEGO
20180209,SIN EMPLEO DE ARMAS
20180209,ARMA DE FUEGO
20180209,NO REPORTADO
20180209,SIN EMPLEO DE ARMAS
20180209,PALANCAS
20180209,PALANCAS
20180209,CONTUNDENTES
20180209,LLAVE MAESTRA
20180209,SIN EMPLEO DE ARMAS
20180209,SIN EMPLEO DE ARMAS
20180209,SIN EMPLEO DE ARMAS
20180209,SIN EMPLEO DE ARMAS
20180209,ARMA DE FUEGO
20180209,CONTUNDENTES
20180209,SIN EMPLEO DE ARMAS
20180209,CONTUNDENTES
20180209,ARMA DE FUEGO
20180209,SIN EMPLEO DE ARMAS
20180209,PALANCAS
20180209,SIN EMPLEO DE ARMAS
20180209,SIN EMPLEO DE ARMAS
20180209,PALANCAS
20180209,PALANCAS
20180209,ARMA DE FUEGO
20180209,CONTUNDENTES
20180209,SIN EMPLEO DE ARMAS
20180209,CONTUNDENTES
20180209,CONTUNDENTES
20180209,ARMA BLANCA / CORTOPUNZANTE
20180209,SIN EMPLEO DE ARMAS
20180209,CONTUNDENTES
20180209,CONTUNDENTES
20180209,LLAVE MAESTRA
20180209,CONTUNDENTES
20180209,CONTUNDENTES
20180209,SIN EMPLEO DE ARMAS
20180209,ARMA DE FUEGO
20180209,ARMA DE FUEGO
20180209,CONTUNDENTES
20180209,PALANCAS
20180209,SIN EMPLEO DE ARMAS
20180209,SIN EMPLEO DE ARMAS
20180209,CONTUNDENTES
20180209,CONTUNDENTES
20180209,PALANCAS
20180209,SIN EMPLEO DE ARMAS
20180209,PALANCAS
20180209,SIN EMPLEO DE ARMAS
20180209,SIN EMPLEO DE ARMAS
20180209,PALANCAS
20180209,SIN EMPLEO DE ARMAS
20180209,SIN EMPLEO DE ARMAS
20180209,PALANCAS
20180209,ARMA DE FUEGO
20180209,CONTUNDENTES
20180209,SIN EMPLEO DE ARMAS
20180209,CONTUNDENTES
20180209,SIN EMPLEO DE ARMAS
20180209,PALANCAS
20180209,PALANCAS
20180209,SIN EMPLEO DE ARMAS
20180209,CONTUNDENTES
20180209,SIN EMPLEO DE ARMAS
20180209,PALANCAS
20180210,SIN EMPLEO DE ARMAS
20180210,NO REPORTADO
20180210,SIN EMPLEO DE ARMAS
20180210,CONTUNDENTES
20180210,SIN EMPLEO DE ARMAS
20180210,SIN EMPLEO DE ARMAS
20180210,SIN EMPLEO DE ARMAS
20180210,PALANCAS
20180210,SIN EMPLEO DE ARMAS
20180210,PALANCAS
20180210,PALANCAS
20180210,PALANCAS
20180210,ESCOPOLAMINA
20180210,SIN EMPLEO DE ARMAS
20180210,PALANCAS
20180210,LLAVE MAESTRA
20180210,SIN EMPLEO DE ARMAS
20180210,SIN EMPLEO DE ARMAS
20180210,SIN EMPLEO DE ARMAS
20180210,SIN EMPLEO DE ARMAS
20180210,SIN EMPLEO DE ARMAS
20180210,PALANCAS
20180210,SIN EMPLEO DE ARMAS
20180210,CONTUNDENTES
20180210,SIN EMPLEO DE ARMAS
20180210,CONTUNDENTES
20180210,CONTUNDENTES
20180210,LLAVE MAESTRA
20180210,CONTUNDENTES
20180210,SIN EMPLEO DE ARMAS
20180210,SIN EMPLEO DE ARMAS
20180210,SIN EMPLEO DE ARMAS
20180210,SIN EMPLEO DE ARMAS
20180210,SIN EMPLEO DE ARMAS
20180210,CONTUNDENTES
20180210,CONTUNDENTES
20180210,CONTUNDENTES
20180210,SIN EMPLEO DE ARMAS
20180210,CONTUNDENTES
20180210,SIN EMPLEO DE ARMAS
20180210,PALANCAS
20180210,PALANCAS
20180210,CONTUNDENTES
20180210,ARMA DE FUEGO
20180210,SIN EMPLEO DE ARMAS
20180210,CONTUNDENTES
20180210,CONTUNDENTES
20180210,ARMA BLANCA / CORTOPUNZANTE
20180210,PALANCAS
20180210,LLAVE MAESTRA
20180210,SIN EMPLEO DE ARMAS
20180210,PALANCAS
20180210,SIN EMPLEO DE ARMAS
20180210,SIN EMPLEO DE ARMAS
20180210,NO REPORTADO
20180210,ARMA DE FUEGO
20180210,SIN EMPLEO DE ARMAS
20180210,LLAVE MAESTRA
20180210,SIN EMPLEO DE ARMAS
20180210,LLAVE MAESTRA
20180210,NO REPORTADO
20180210,ESCOPOLAMINA
20180210,CONTUNDENTES
20180210,SIN EMPLEO DE ARMAS
20180210,CONTUNDENTES
20180210,SIN EMPLEO DE ARMAS
20180210,NO REPORTADO
20180210,CONTUNDENTES
20180210,SIN EMPLEO DE ARMAS
20180210,NO REPORTADO
20180210,CONTUNDENTES
20180210,LLAVE MAESTRA
20180210,PALANCAS
20180210,PALANCAS
20180210,SIN EMPLEO DE ARMAS
20180210,SIN EMPLEO DE ARMAS
20180210,SIN EMPLEO DE ARMAS
20180210,SIN EMPLEO DE ARMAS
20180210,PALANCAS
20180210,CONTUNDENTES
20180210,PALANCAS
20180210,SIN EMPLEO DE ARMAS
20180210,SIN EMPLEO DE ARMAS
20180210,LLAVE MAESTRA
20180210,SIN EMPLEO DE ARMAS
20180210,ARMA DE FUEGO
20180210,SIN EMPLEO DE ARMAS
20180210,CONTUNDENTES
20180210,SIN EMPLEO DE ARMAS
20180210,SIN EMPLEO DE ARMAS
20180210,SIN EMPLEO DE ARMAS
20180210,ARMA DE FUEGO
20180210,CONTUNDENTES
20180210,SIN EMPLEO DE ARMAS
20180210,ARMA BLANCA / CORTOPUNZANTE
20180210,SIN EMPLEO DE ARMAS
20180210,ARMA DE FUEGO
20180210,PALANCAS
20180210,SIN EMPLEO DE ARMAS
20180210,NO REPORTADO
20180210,LLAVE MAESTRA
20180210,PALANCAS
20180210,PALANCAS
20180210,PALANCAS
20180210,PALANCAS
20180210,SIN EMPLEO DE ARMAS
20180210,SIN EMPLEO DE ARMAS
20180210,SIN EMPLEO DE ARMAS
20180210,SIN EMPLEO DE ARMAS
20180210,SIN EMPLEO DE ARMAS
20180210,SIN EMPLEO DE ARMAS
20180210,SIN EMPLEO DE ARMAS
20180210,SIN EMPLEO DE ARMAS
20180210,PALANCAS
20180210,PALANCAS
20180210,CONTUNDENTES
20180210,LLAVE MAESTRA
20180210,PALANCAS
20180210,CONTUNDENTES
20180210,SIN EMPLEO DE ARMAS
20180211,SIN EMPLEO DE ARMAS
20180211,NO REPORTADO
20180211,PALANCAS
20180211,SIN EMPLEO DE ARMAS
20180211,LLAVE MAESTRA
20180211,NO REPORTADO
20180211,PALANCAS
20180211,SIN EMPLEO DE ARMAS
20180211,LLAVE MAESTRA
20180211,PALANCAS
20180211,SIN EMPLEO DE ARMAS
20180211,PALANCAS
20180211,PALANCAS
20180211,PALANCAS
20180211,ARMA DE FUEGO
20180211,PALANCAS
20180211,CONTUNDENTES
20180211,CONTUNDENTES
20180211,ARMA BLANCA / CORTOPUNZANTE
20180211,PALANCAS
20180211,CONTUNDENTES
20180211,CONTUNDENTES
20180211,SIN EMPLEO DE ARMAS
20180211,CONTUNDENTES
20180211,SIN EMPLEO DE ARMAS
20180211,SIN EMPLEO DE ARMAS
20180211,SIN EMPLEO DE ARMAS
20180211,NO REPORTADO
20180211,CONTUNDENTES
20180211,CONTUNDENTES
20180211,PALANCAS
20180211,NO REPORTADO
20180211,LLAVE MAESTRA
20180211,NO REPORTADO
20180211,LLAVE MAESTRA
20180211,SIN EMPLEO DE ARMAS
20180211,SIN EMPLEO DE ARMAS
20180211,SIN EMPLEO DE ARMAS
20180211,CONTUNDENTES
20180211,SIN EMPLEO DE ARMAS
20180211,SIN EMPLEO DE ARMAS
20180211,ESCOPOLAMINA
20180211,SIN EMPLEO DE ARMAS
20180211,PALANCAS
20180211,SIN EMPLEO DE ARMAS
20180211,SIN EMPLEO DE ARMAS
20180211,PALANCAS
20180211,ARMA BLANCA / CORTOPUNZANTE
20180211,SIN EMPLEO DE ARMAS
20180211,SIN EMPLEO DE ARMAS
20180211,CONTUNDENTES
20180211,CONTUNDENTES
20180211,CONTUNDENTES
20180211,SIN EMPLEO DE ARMAS
20180211,CONTUNDENTES
20180211,SIN EMPLEO DE ARMAS
20180211,ARMA DE FUEGO
20180211,CONTUNDENTES
20180211,NO REPORTADO
20180211,PALANCAS
20180211,SIN EMPLEO DE ARMAS
20180211,ARMA DE FUEGO
20180211,PALANCAS
20180211,PALANCAS
20180211,CONTUNDENTES
20180211,SIN EMPLEO DE ARMAS
20180211,SIN EMPLEO DE ARMAS
20180211,SIN EMPLEO DE ARMAS
20180211,CONTUNDENTES
20180211,SIN EMPLEO DE ARMAS
20180211,PALANCAS
20180211,LLAVE MAESTRA
20180211,PALANCAS
20180211,SIN EMPLEO DE ARMAS
20180211,CONTUNDENTES
20180211,NO REPORTADO
20180211,CONTUNDENTES
20180211,CONTUNDENTES
20180211,PALANCAS
20180211,SIN EMPLEO DE ARMAS
20180211,CONTUNDENTES
20180211,CONTUNDENTES
20180211,ESCOPOLAMINA
20180211,CONTUNDENTES
20180211,ARMA BLANCA / CORTOPUNZANTE
20180211,SIN EMPLEO DE ARMAS
20180211,PALANCAS
20180211,ESCOPOLAMINA
20180211,CONTUNDENTES
20180211,PALANCAS
20180211,ARMA DE FUEGO
20180211,PALANCAS
20180211,SIN EMPLEO DE ARMAS
20180211,SIN EMPLEO DE ARMAS
20180211,PALANCAS
20180211,LLAVE MAESTRA
20180211,PALANCAS
20180211,SIN EMPLEO DE ARMAS
20180211,SIN EMPLEO DE ARMAS
20180211,CONTUNDENTES
20180211,CONTUNDENTES
20180211,CONTUNDENTES
20180211,SIN EMPLEO DE ARMAS
20180211,ARMA DE FUEGO
20180211,SIN EMPLEO DE ARMAS
20180211,SIN EMPLEO DE ARMAS
20180211,CONTUNDENTES
20180211,NO REPORTADO
20180211,PALANCAS
20180211,SIN EMPLEO DE ARMAS
20180211,SIN EMPLEO DE ARMAS
20180211,PALANCAS
20180211,SIN EMPLEO DE ARMAS
20180211,PALANCAS
20180211,CONTUNDENTES
20180211,SIN EMPLEO DE ARMAS
20180211,SIN EMPLEO DE ARMAS
20180211,CONTUNDENTES
20180211,CONTUNDENTES
20180211,PALANCAS
20180211,PALANCAS
20180211,SIN EMPLEO DE ARMAS
20180212,SIN EMPLEO DE ARMAS
20180212,SIN EMPLEO DE ARMAS
20180212,PALANCAS
20180212,SIN EMPLEO DE ARMAS
20180212,PALANCAS
20180212,PALANCAS
20180212,CONTUNDENTES
20180212,SIN EMPLEO DE ARMAS
20180212,SIN EMPLEO DE ARMAS
20180212,CONTUNDENTES
20180212,CONTUNDENTES
20180212,ARMA DE FUEGO
20180212,PALANCAS
20180212,SIN EMPLEO DE ARMAS
20180212,SIN EMPLEO DE ARMAS
20180212,CONTUNDENTES
20180212,PALANCAS
20180212,SIN EMPLEO DE ARMAS
20180212,PALANCAS
20180212,SIN EMPLEO DE ARMAS
20180212,PALANCAS
20180212,CONTUNDENTES
20180212,CONTUNDENTES
20180212,SIN EMPLEO DE ARMAS
20180212,SIN EMPLEO DE ARMAS
20180212,CONTUNDENTES
20180212,PALANCAS
20180212,LLAVE MAESTRA
20180212,CONTUNDENTES
20180212,SIN EMPLEO DE ARMAS
20180212,SIN EMPLEO DE ARMAS
20180212,CONTUNDENTES
20180212,SIN EMPLEO DE ARMAS
20180212,SIN EMPLEO DE ARMAS
20180212,PALANCAS
20180212,LLAVE MAESTRA
20180212,PALANCAS
20180212,SIN EMPLEO DE ARMAS
20180212,PALANCAS
20180212,SIN EMPLEO DE ARMAS
20180212,NO REPORTADO
20180212,LLAVE MAESTRA
20180212,SIN EMPLEO DE ARMAS
20180212,CONTUNDENTES
20180212,CONTUNDENTES
20180212,SIN EMPLEO DE ARMAS
20180212,PALANCAS
20180212,ARMA DE FUEGO
20180212,LLAVE MAESTRA
20180212,SIN EMPLEO DE ARMAS
20180212,SIN EMPLEO DE ARMAS
20180212,LLAVE MAESTRA
20180212,SIN EMPLEO DE ARMAS
20180212,ARMA DE FUEGO
20180212,SIN EMPLEO DE ARMAS
20180212,SIN EMPLEO DE ARMAS
20180212,SIN EMPLEO DE ARMAS
20180212,LLAVE MAESTRA
20180212,CONTUNDENTES
20180212,ARMA BLANCA / CORTOPUNZANTE
20180212,SIN EMPLEO DE ARMAS
20180212,PALANCAS
20180212,SIN EMPLEO DE ARMAS
20180212,PALANCAS
20180212,CONTUNDENTES
20180212,SIN EMPLEO DE ARMAS
20180212,SIN EMPLEO DE ARMAS
20180212,SIN EMPLEO DE ARMAS
20180212,PALANCAS
20180212,SIN EMPLEO DE ARMAS
20180212,SIN EMPLEO DE ARMAS
20180212,PALANCAS
20180212,NO REPORTADO
20180212,PALANCAS
20180212,ARMA DE FUEGO
20180212,CONTUNDENTES
20180212,PALANCAS
20180212,PALANCAS
20180212,CONTUNDENTES
20180212,SIN EMPLEO DE ARMAS
20180212,CONTUNDENTES
20180212,LLAVE MAESTRA
20180212,CONTUNDENTES
20180212,PALANCAS
20180212,SIN EMPLEO DE ARMAS
20180212,SIN EMPLEO DE ARMAS
20180212,SIN EMPLEO DE ARMAS
20180212,NO REPORTADO
20180212,ARMA BLANCA / CORTOPUNZANTE
20180212,SIN EMPLEO DE ARMAS
20180212,SIN EMPLEO DE ARMAS
20180212,CONTUNDENTES
20180212,CONTUNDENTES
20180212,PALANCAS
20180212,LLAVE MAESTRA
20180212,CONTUNDENTES
20180212,ARMA DE FUEGO
20180212,CONTUNDENTES
20180212,PALANCAS
20180212,CONTUNDENTES
20180212,SIN EMPLEO DE ARMAS
20180212,CONTUNDENTES
20180212,ARMA DE FUEGO
20180212,CONTUNDENTES
20180212,CONTUNDENTES
20180212,SIN EMPLEO DE ARMAS
20180212,SIN EMPLEO DE ARMAS
20180212,SIN EMPLEO DE ARMAS
20180212,SIN EMPLEO DE ARMAS
20180212,CONTUNDENTES
20180212,SIN EMPLEO DE ARMAS
20180212,LLAVE MAESTRA
20180212,SIN EMPLEO DE ARMAS
20180212,SIN EMPLEO DE ARMAS
20180212,SIN EMPLEO DE ARMAS
20180212,SIN EMPLEO DE ARMAS
20180212,SIN EMPLEO DE ARMAS
20180212,PALANCAS
20180212,ESCOPOLAMINA
20180212,CONTUNDENTES
20180212,SIN EMPLEO DE ARMAS
20180212,SIN EMPLEO DE ARMAS
20180212,CONTUNDENTES
20180212,SIN EMPLEO DE ARMAS
20180212,SIN EMPLEO DE ARMAS
20180213,SIN EMPLEO DE ARMAS
20180213,PALANCAS
20180213,PALANCAS
20180213,PALANCAS
20180213,LLAVE MAESTRA
20180213,PALANCAS
20180213,PALANCAS
20180213,PALANCAS
20180213,CONTUNDENTES
20180213,SIN EMPLEO DE ARMAS
20180213,PALANCAS
20180213,SIN EMPLEO DE ARMAS
20180213,CONTUNDENTES
20180213,CONTUNDENTES
20180213,CONTUNDENTES
20180213,SIN EMPLEO DE ARMAS
20180213,CONTUNDENTES
20180213,SIN EMPLEO DE ARMAS
20180213,SIN EMPLEO DE ARMAS
20180213,PALANCAS
20180213,CONTUNDENTES
20180213,SIN EMPLEO DE ARMAS
20180213,CONTUNDENTES
20180213,SIN EMPLEO DE ARMAS
20180213,SIN EMPLEO DE ARMAS
20180213,SIN EMPLEO DE ARMAS
20180213,SIN EMPLEO DE ARMAS
20180213,CONTUNDENTES
20180213,CONTUNDENTES
20180213,PALANCAS
20180213,SIN EMPLEO DE ARMAS
20180213,LLAVE MAESTRA
20180213,SIN EMPLEO DE ARMAS
20180213,CONTUNDENTES
20180213,SIN EMPLEO DE ARMAS
20180213,CONTUNDENTES
20180213,ARMA DE FUEGO
20180213,CONTUNDENTES
20180213,SIN EMPLEO DE ARMAS
20180213,SIN EMPLEO DE ARMAS
20180213,PALANCAS
20180213,PALANCAS
20180213,SIN EMPLEO DE ARMAS
20180213,CONTUNDENTES
20180213,SIN EMPLEO DE ARMAS
20180213,LLAVE MAESTRA
20180213,SIN EMPLEO DE ARMAS
20180213,CONTUNDENTES
20180213,SIN EMPLEO DE ARMAS
20180213,SIN EMPLEO DE ARMAS
20180213,SIN EMPLEO DE ARMAS
20180213,SIN EMPLEO DE ARMAS
20180213,SIN EMPLEO DE ARMAS
20180213,SIN EMPLEO DE ARMAS
20180213,SIN EMPLEO DE ARMAS
20180213,CONTUNDENTES
20180213,SIN EMPLEO DE ARMAS
20180213,LLAVE MAESTRA
20180213,SIN EMPLEO DE ARMAS
20180213,PALANCAS
20180213,PALANCAS
20180213,LLAVE MAESTRA
20180213,CONTUNDENTES
20180213,SIN EMPLEO DE ARMAS
20180213,ARMA DE FUEGO
20180213,CONTUNDENTES
20180213,LLAVE MAESTRA
20180213,SIN EMPLEO DE ARMAS
20180213,SIN EMPLEO DE ARMAS
20180213,SIN EMPLEO DE ARMAS
20180213,SIN EMPLEO DE ARMAS
20180213,CONTUNDENTES
20180213,PALANCAS
20180213,CONTUNDENTES
20180213,PALANCAS
20180213,PALANCAS
20180213,SIN EMPLEO DE ARMAS
20180213,PALANCAS
20180213,SIN EMPLEO DE ARMAS
20180213,CONTUNDENTES
20180213,CONTUNDENTES
20180213,SIN EMPLEO DE ARMAS
20180213,CONTUNDENTES
20180213,PALANCAS
20180213,CONTUNDENTES
20180213,SIN EMPLEO DE ARMAS
20180213,PALANCAS
20180213,SIN EMPLEO DE ARMAS
20180213,PALANCAS
20180213,PALANCAS
20180213,SIN EMPLEO DE ARMAS
20180213,CONTUNDENTES
20180213,CONTUNDENTES
20180213,SIN EMPLEO DE ARMAS
20180213,SIN EMPLEO DE ARMAS
20180213,LLAVE MAESTRA
20180213,PALANCAS
20180213,SIN EMPLEO DE ARMAS
20180213,ARMA DE FUEGO
20180213,CONTUNDENTES
20180213,SIN EMPLEO DE ARMAS
20180213,SIN EMPLEO DE ARMAS
20180213,CONTUNDENTES
20180213,SIN EMPLEO DE ARMAS
20180213,ARMA DE FUEGO
20180213,PALANCAS
20180213,LLAVE MAESTRA
20180213,CONTUNDENTES
20180213,SIN EMPLEO DE ARMAS
20180213,LLAVE MAESTRA
20180213,CONTUNDENTES
20180213,PALANCAS
20180213,PALANCAS
20180213,PALANCAS
20180213,SIN EMPLEO DE ARMAS
20180213,PALANCAS
20180213,PALANCAS
20180213,LLAVE MAESTRA
20180213,SIN EMPLEO DE ARMAS
20180213,SIN EMPLEO DE ARMAS
20180213,SIN EMPLEO DE ARMAS
20180213,SIN EMPLEO DE ARMAS
20180213,SIN EMPLEO DE ARMAS
20180213,SIN EMPLEO DE ARMAS
20180213,CONTUNDENTES
20180213,SIN EMPLEO DE ARMAS
20180213,SIN EMPLEO DE ARMAS
20180213,SIN EMPLEO DE ARMAS
20180213,ARMA BLANCA / CORTOPUNZANTE
20180213,LLAVE MAESTRA
20180213,CONTUNDENTES
20180213,SIN EMPLEO DE ARMAS
20180213,PALANCAS
20180214,PALANCAS
20180214,CONTUNDENTES
20180214,PALANCAS
20180214,SIN EMPLEO DE ARMAS
20180214,LLAVE MAESTRA
20180214,PALANCAS
20180214,SIN EMPLEO DE ARMAS
20180214,CONTUNDENTES
20180214,SIN EMPLEO DE ARMAS
20180214,NO REPORTADO
20180214,SIN EMPLEO DE ARMAS
20180214,PALANCAS
20180214,PALANCAS
20180214,SIN EMPLEO DE ARMAS
20180214,SIN EMPLEO DE ARMAS
20180214,ARMA DE FUEGO
20180214,SIN EMPLEO DE ARMAS
20180214,CONTUNDENTES
20180214,CONTUNDENTES
20180214,CONTUNDENTES
20180214,SIN EMPLEO DE ARMAS
20180214,PALANCAS
20180214,CONTUNDENTES
20180214,SIN EMPLEO DE ARMAS
20180214,SIN EMPLEO DE ARMAS
20180214,CONTUNDENTES
20180214,LLAVE MAESTRA
20180214,PALANCAS
20180214,LLAVE MAESTRA
20180214,SIN EMPLEO DE ARMAS
20180214,PALANCAS
20180214,SIN EMPLEO DE ARMAS
20180214,CONTUNDENTES
20180214,SIN EMPLEO DE ARMAS
20180214,SIN EMPLEO DE ARMAS
20180214,LLAVE MAESTRA
20180214,CONTUNDENTES
20180214,SIN EMPLEO DE ARMAS
20180214,CONTUNDENTES
20180214,SIN EMPLEO DE ARMAS
20180214,PALANCAS
20180214,CONTUNDENTES
20180214,NO REPORTADO
20180214,CONTUNDENTES
20180214,CONTUNDENTES
20180214,SIN EMPLEO DE ARMAS
20180214,CONTUNDENTES
20180214,CONTUNDENTES
20180214,NO REPORTADO
20180214,CONTUNDENTES
20180214,SIN EMPLEO DE ARMAS
20180214,PALANCAS
20180214,CONTUNDENTES
20180214,PALANCAS
20180214,SIN EMPLEO DE ARMAS
20180214,CONTUNDENTES
20180214,LLAVE MAESTRA
20180214,PALANCAS
20180214,LLAVE MAESTRA
20180214,SIN EMPLEO DE ARMAS
20180214,PALANCAS
20180214,PALANCAS
20180214,SIN EMPLEO DE ARMAS
20180214,ARMA DE FUEGO
20180214,CONTUNDENTES
20180214,CONTUNDENTES
20180214,ARMA DE FUEGO
20180214,SIN EMPLEO DE ARMAS
20180214,SIN EMPLEO DE ARMAS
20180214,SIN EMPLEO DE ARMAS
20180214,PALANCAS
20180214,CONTUNDENTES
20180214,CONTUNDENTES
20180214,ARMA DE FUEGO
20180214,PALANCAS
20180214,LLAVE MAESTRA
20180214,SIN EMPLEO DE ARMAS
20180214,ESCOPOLAMINA
20180214,SIN EMPLEO DE ARMAS
20180214,SIN EMPLEO DE ARMAS
20180214,SIN EMPLEO DE ARMAS
20180214,SIN EMPLEO DE ARMAS
20180214,SIN EMPLEO DE ARMAS
20180214,SIN EMPLEO DE ARMAS
20180214,PALANCAS
20180214,SIN EMPLEO DE ARMAS
20180214,SIN EMPLEO DE ARMAS
20180214,PALANCAS
20180214,NO REPORTADO
20180214,PALANCAS
20180214,SIN EMPLEO DE ARMAS
20180214,PALANCAS
20180214,ARMA DE FUEGO
20180214,CONTUNDENTES
20180214,ARMA DE FUEGO
20180214,SIN EMPLEO DE ARMAS
20180214,CONTUNDENTES
20180214,PALANCAS
20180214,LLAVE MAESTRA
20180214,SIN EMPLEO DE ARMAS
20180214,PALANCAS
20180214,PALANCAS
20180214,LLAVE MAESTRA
20180214,CONTUNDENTES
20180214,LLAVE MAESTRA
20180214,SIN EMPLEO DE ARMAS
20180214,CONTUNDENTES
20180214,SIN EMPLEO DE ARMAS
20180214,SIN EMPLEO DE ARMAS
20180214,PALANCAS
20180214,SIN EMPLEO DE ARMAS
20180214,CONTUNDENTES
20180214,CONTUNDENTES
20180214,PALANCAS
20180214,SIN EMPLEO DE ARMAS
20180214,LLAVE MAESTRA
20180214,PALANCAS
20180214,PALANCAS
20180214,CONTUNDENTES
20180214,SIN EMPLEO DE ARMAS
20180214,CONTUNDENTES
20180214,SIN EMPLEO DE ARMAS
20180214,CONTUNDENTES
20180214,SIN EMPLEO DE ARMAS
20180214,PALANCAS
20180214,SIN EMPLEO DE ARMAS
20180214,LLAVE MAESTRA
20180214,SIN EMPLEO DE ARMAS
20180214,SIN EMPLEO DE ARMAS
20180214,SIN EMPLEO DE ARMAS
20180214,NO REPORTADO
20180214,SIN EMPLEO DE ARMAS
20180214,PALANCAS
20180214,LLAVE MAESTRA
20180214,CONTUNDENTES
20180214,SIN EMPLEO DE ARMAS
20180214,CONTUNDENTES
20180214,ARMA DE FUEGO
20180214,CONTUNDENTES
20180214,SIN EMPLEO DE ARMAS
20180214,SIN EMPLEO DE ARMAS
20180214,PALANCAS
20180214,SIN EMPLEO DE ARMAS
20180214,CONTUNDENTES
20180214,SIN EMPLEO DE ARMAS
20180215,PALANCAS
20180215,PALANCAS
20180215,PALANCAS
20180215,LLAVE MAESTRA
20180215,NO REPORTADO
20180215,SIN EMPLEO DE ARMAS
20180215,SIN EMPLEO DE ARMAS
20180215,CONTUNDENTES
